ID,Nombre,Publicado,"Descripción corta",Descripción,"Precio normal"
1126,"Pulsera Oro Amarillo y Diamantes Negros Neopreno",1,"Anillo en oro de 18 quilates certificado, diseño exclusivo.","<ul>\n 	<li>Hecho en Colombia.</li>\n 	<li>Oro de 18 quilates certificado.</li>\n</ul>",
1127,"Pulsera Oro Amarillo y Diamantes Negros Neopreno - Talla Única",1,,,4800000
1231,"Cadena de perlas estilo MALLORCA",1,"Cadena de perlas seminaturales MALLORCA\n\nUnisex\n\nAccesorio exclusivo y fabricado por EWA joyería. Complementa tu estilo con una cadena minimalista y con perlas certificadas.","Cadena de perlas MALLORCA\n\nUNISEX\n\nHecho en Colombia con materiales de alta calidad y certificados.\n\nGarantía de por vida para mantenimiento y limpieza.\n\nPolítica de devoluciones:\n\nSi no está completamente satisfecho con su anillo de oro, aceptamos devoluciones dentro de los 30 días posteriores a la compra. El anillo debe estar en su estado original y sin usar. Para procesar una devolución, comuníquese con nuestro servicio al cliente para obtener más información sobre el proceso de devolución y el reembolso. Tenga en cuenta que los gastos de envío no son reembolsables. ver más detalles aquí.",
1232,"Cadena de perlas estilo MALLORCA - Talla Única",1,,,220000
1682,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel",1,"Anillo compromiso oro blanco 6 puntas Chanel, solitario 0.25ct + diamantes 0.20ct. Hecho en Colombia, materiales alta calidad y garantía mantenimiento","Anillo de compromiso en oro blanco con solitario de 6 puntas estilo Chanel.\n\nSolitario de 0.25 quilates y diamantes adicionales 0.20 quilates.\n\nHecho en Colombia con materiales de alta calidad y certificados.\n\nGarantía de por vida para mantenimiento y limpieza.\n\n&nbsp;\n\nPolítica de devoluciones:\n\nSi no está completamente satisfecho con su anillo de oro, aceptamos devoluciones dentro de los 30 días posteriores a la compra. El anillo debe estar en su estado original y sin usar. Para procesar una devolución, comuníquese con nuestro servicio al cliente para obtener más información sobre el proceso de devolución y el reembolso. Tenga en cuenta que los gastos de envío no son reembolsables. ver más detalles aquí.",
1683,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 4.0",1,,,4000000
1684,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 4.3",1,,,4000000
1685,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 4.5",1,,,4000000
1686,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 5.0",1,,,4000000
1687,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 5.3",1,,,4000000
1688,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 5.5",1,,,4000000
1689,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 6.0",1,,,4000000
1690,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 6.3",1,,,4000000
1691,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 6.5",1,,,4000000
1692,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 7.0",1,,,4200000
1693,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 7.3",1,,,4300000
1694,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 7.5",1,,,4300000
1695,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 8.0",1,,,4300000
1696,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 8.3",1,,,4300000
1697,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 8.5",1,,,4300000
1698,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 9.0",1,,,4300000
1699,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 9.3",1,,,4300000
1700,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 9.5",1,,,4300000
1701,"Anillo compromiso oro blanco Solitario con diamante 6 puntas Chanel - 10.0",1,,,4300000
1706,"Anillo compromiso oro blanco diamante 4 puntas derivación",1,"Anillo compromiso oro blanco 4 puntas estilo derivación, solitario 0.25ct+diamantes 0.20ct. Hecho en Colombia, materiales alta calidad y garantía mantenimiento","Anillo de compromiso en oro blanco con solitario de 4 puntas estilo DERIVACIÓN.\n\nSolitario de 0.30 quilates y diamantes adicionales 0.20 quilates.\n\nHecho en Colombia con materiales de alta calidad y certificados.\n\nGarantía de por vida para mantenimiento y limpieza.\n\n&nbsp;\n\nPolítica de devoluciones:\n\nSi no está completamente satisfecho con su anillo de oro, aceptamos devoluciones dentro de los 30 días posteriores a la compra. El anillo debe estar en su estado original y sin usar. Para procesar una devolución, comuníquese con nuestro servicio al cliente para obtener más información sobre el proceso de devolución y el reembolso. Tenga en cuenta que los gastos de envío no son reembolsables. ver más detalles aquí.",
1708,"Anillo compromiso oro blanco diamante 4 puntas derivación - 4.0",1,,,5100000
1709,"Anillo compromiso oro blanco diamante 4 puntas derivación - 4.3",1,,,5100000
1711,"Anillo compromiso oro blanco diamante 4 puntas derivación - 4.5",1,,,5100000
1714,"Anillo compromiso oro blanco diamante 4 puntas derivación - 5.0",1,,,5100000
1716,"Anillo compromiso oro blanco diamante 4 puntas derivación - 5.3",1,,,5100000
1718,"Anillo compromiso oro blanco diamante 4 puntas derivación - 5.5",1,,,5100000
1720,"Anillo compromiso oro blanco diamante 4 puntas derivación - 6.0",1,,,5100000
1722,"Anillo compromiso oro blanco diamante 4 puntas derivación - 6.3",1,,,5100000
1723,"Anillo compromiso oro blanco diamante 4 puntas derivación - 6.5",1,,,5100000
1725,"Anillo compromiso oro blanco diamante 4 puntas derivación - 7.0",1,,,5300000
1728,"Anillo compromiso oro blanco diamante 4 puntas derivación - 7.3",1,,,5400000
1730,"Anillo compromiso oro blanco diamante 4 puntas derivación - 7.5",1,,,5400000
1732,"Anillo compromiso oro blanco diamante 4 puntas derivación - 8.0",1,,,5400000
1734,"Anillo compromiso oro blanco diamante 4 puntas derivación - 8.3",1,,,5400000
1735,"Anillo compromiso oro blanco diamante 4 puntas derivación - 8.5",0,,,5400000
1737,"Anillo compromiso oro blanco diamante 4 puntas derivación - 9.0",1,,,
1739,"Anillo compromiso oro blanco diamante 4 puntas derivación - 9.3",1,,,5400000
1742,"Anillo compromiso oro blanco diamante 4 puntas derivación - 9.5",1,,,5400000
1744,"Anillo compromiso oro blanco diamante 4 puntas derivación - 10.0",1,,,5400000
1749,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo",1,"Anillo compromiso oro blanco 4 puntas estilo óvalo, solitario 0.40ct+diamantes 0.18ct. Hecho en Colombia, materiales alta calidad y garantía mantenimiento","Anillo de compromiso en oro blanco con solitario de 4 puntas estilo óvalo.\n\nSolitario de 0.40 quilates y diamantes adicionales 0.18 quilates.\n\nHecho en Colombia con materiales de alta calidad y certificados.\n\nGarantía de por vida para mantenimiento y limpieza.\n\n&nbsp;\n\nPolítica de devoluciones:\n\nSi no está completamente satisfecho con su anillo de oro, aceptamos devoluciones dentro de los 30 días posteriores a la compra. El anillo debe estar en su estado original y sin usar. Para procesar una devolución, comuníquese con nuestro servicio al cliente para obtener más información sobre el proceso de devolución y el reembolso. Tenga en cuenta que los gastos de envío no son reembolsables. ver más detalles aquí.",
1750,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 4.0",1,,,6500000
1751,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 4.3",1,,,6500000
1752,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 4.5",1,,,6500000
1753,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 5.0",1,,,6500000
1754,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 5.3",1,,,6500000
1755,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 5.5",1,,,6500000
1756,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 6.0",1,,,6500000
1757,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 6.3",1,,,6500000
1758,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 6.5",1,,,6500000
1759,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 7.0",1,,,6600000
1760,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 7.3",1,,,6600000
1761,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 7.5",1,,,6600000
1762,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 8.0",1,,,6600000
1763,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 8.3",1,,,6600000
1764,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 8.5",0,,,6600000
1765,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 9.0",1,,,6600000
1766,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 9.3",1,,,6600000
1767,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 9.5",1,,,6600000
1768,"Anillo compromiso oro blanco solitario diamante 4 puntas óvalo - 10.0",1,,,6600000
1772,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre",1,"Anillo compromiso oro blanco 4 puntas estilo forma libre, solitario 0.20ct. Hecho en Colombia, materiales alta calidad y garantía mantenimiento.","Anillo de compromiso en oro blanco con solitario de 4 puntas estilo forma libre.\n\nSolitario de 0.20 quilates.\n\nHecho en Colombia con materiales de alta calidad y certificados.\n\nGarantía de por vida para mantenimiento y limpieza.\n\n&nbsp;\n\nPolítica de devoluciones:\n\nSi no está completamente satisfecho con su anillo de oro, aceptamos devoluciones dentro de los 30 días posteriores a la compra. El anillo debe estar en su estado original y sin usar. Para procesar una devolución, comuníquese con nuestro servicio al cliente para obtener más información sobre el proceso de devolución y el reembolso. Tenga en cuenta que los gastos de envío no son reembolsables. ver más detalles aquí.",
1773,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 4.0",1,,,3200000
1774,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 4.3",1,,,3200000
1775,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 4.5",1,,,3200000
1776,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 5.0",1,,,3200000
1777,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 5.3",1,,,3200000
1778,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 5.5",1,,,3200000
1779,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 6.0",1,,,3200000
1780,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 6.3",1,,,3200000
1781,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 6.5",1,,,3200000
1782,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 7.0",1,,,3400000
1783,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 7.3",1,,,3500000
1784,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 7.5",1,,,3500000
1785,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 8.0",1,,,3500000
1786,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 8.3",1,,,3500000
1787,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 8.5",0,,,3500000
1788,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 9.0",1,,,3500000
1789,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 9.3",1,,,3500000
1790,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 9.5",1,,,3500000
1791,"Anillo compromiso oro blanco solitario diamante 4 puntas forma libre - 10.0",1,,,3500000
1795,"Anillo compromiso oro blanco solitario diamante derivación 2",1,"Anillo compromiso oro blanco estilo derivación número 2, solitario 0.20ct. Hecho en Colombia, materiales alta calidad y garantía mantenimiento.","NOTA: IMPORTANTE, EL DIAMANTE ROSADO TIENE UN COSTO ADICIONAL, EL PRECIO SE CALCULA TOMANDO EN CUENTA QUE EL DIAMANTE SERÁ SIN COLOR.\nAnillo de compromiso en oro blanco con solitario estilo derivación.\n\nSolitario de 0.20 quilates.\n\nHecho en Colombia con materiales de alta calidad y certificados.\n\nGarantía de por vida para mantenimiento y limpieza.\n\n&nbsp;\n\nPolítica de devoluciones:\n\nSi no está completamente satisfecho con su anillo de oro, aceptamos devoluciones dentro de los 30 días posteriores a la compra. El anillo debe estar en su estado original y sin usar. Para procesar una devolución, comuníquese con nuestro servicio al cliente para obtener más información sobre el proceso de devolución y el reembolso. Tenga en cuenta que los gastos de envío no son reembolsables. ver más detalles aquí.",
1796,"Anillo compromiso oro blanco solitario diamante derivación 2 - 4.0",1,,,3800000
1797,"Anillo compromiso oro blanco solitario diamante derivación 2 - 4.3",1,,,3800000
1798,"Anillo compromiso oro blanco solitario diamante derivación 2 - 4.5",1,,,3800000
1799,"Anillo compromiso oro blanco solitario diamante derivación 2 - 5.0",1,,,3800000
1800,"Anillo compromiso oro blanco solitario diamante derivación 2 - 5.3",1,,,3800000
1801,"Anillo compromiso oro blanco solitario diamante derivación 2 - 5.5",1,,,3800000
1802,"Anillo compromiso oro blanco solitario diamante derivación 2 - 6.0",1,,,3800000
1803,"Anillo compromiso oro blanco solitario diamante derivación 2 - 6.3",1,,,3800000
1804,"Anillo compromiso oro blanco solitario diamante derivación 2 - 6.5",1,,,3800000
1805,"Anillo compromiso oro blanco solitario diamante derivación 2 - 7.0",1,,,4000000
1806,"Anillo compromiso oro blanco solitario diamante derivación 2 - 7.3",1,,,4150000
1807,"Anillo compromiso oro blanco solitario diamante derivación 2 - 7.5",1,,,4150000
1808,"Anillo compromiso oro blanco solitario diamante derivación 2 - 8.0",1,,,4150000
1809,"Anillo compromiso oro blanco solitario diamante derivación 2 - 8.3",1,,,4150000
1810,"Anillo compromiso oro blanco solitario diamante derivación 2 - 8.5",0,,,4150000
1811,"Anillo compromiso oro blanco solitario diamante derivación 2 - 9.0",1,,,4150000
1812,"Anillo compromiso oro blanco solitario diamante derivación 2 - 9.3",1,,,4150000
1813,"Anillo compromiso oro blanco solitario diamante derivación 2 - 9.5",1,,,4150000
1814,"Anillo compromiso oro blanco solitario diamante derivación 2 - 10.0",1,,,3500000
2131,"Aretes estrella en oro blanco con diamantes",1,"Compra segura.","<ul>\n 	<li>Oro blanco</li>\n 	<li>Diamante principal de 0.25 ct (total 0.50)</li>\n 	<li>Diamantes pequeños (12) 0.15 ct }</li>\n 	<li>Hecho en Colombia con oro responsable y diamantes certificados.</li>\n</ul>",
2132,"Aretes estrella en oro blanco con diamantes - Talla Única, Oro Blanco",1,,,5099000
2135,"Aretes estrella en oro blanco con diamantes - Talla Única, Oro Amarillo",1,,,5300000
2147,"Aretes 4 garras en oro blanco con diamantes",1,"Compra segura.","<ul>\n 	<li>Oro blanco</li>\n 	<li>Diamantes principales de 0.40 ct.</li>\n 	<li>Hecho en Colombia con oro responsable y diamantes certificados.</li>\n</ul>",
2148,"Aretes 4 garras en oro blanco con diamantes - Talla Única, Oro Blanco",1,,,4000000
2149,"Aretes 4 garras en oro blanco con diamantes - Talla Única, Oro Amarillo",1,,,4200000
2156,"Aretes Lady en oro blanco con diamantes",1,"Compra segura.","<ul>\n 	<li>Oro blanco</li>\n 	<li>0.50 puntos Diamantes principales.</li>\n 	<li>0.20 ct Diamantes secundarios.</li>\n 	<li>Hecho en Colombia con oro responsable y diamantes certificados.</li>\n</ul>",
2157,"Aretes Lady en oro blanco con diamantes - Talla Única, Oro Blanco",1,,,5600000
2158,"Aretes Lady en oro blanco con diamantes - Talla Única, Oro Amarillo",1,,,5800000
2162,"Aretes LLUVIA en oro blanco con diamantes",1,"Compra segura.","<ul>\n 	<li>Oro blanco</li>\n 	<li>0.36 quilates de Diamantes en total.</li>\n 	<li>Hecho en Colombia con oro responsable y diamantes certificados.</li>\n</ul>",
2163,"Aretes LLUVIA en oro blanco con diamantes - Talla Única, Oro Blanco",1,,,2800000
2164,"Aretes LLUVIA en oro blanco con diamantes - Talla Única, Oro Amarillo",1,,,2800000
2167,"Aretes trebol en oro blanco con diamantes",1,"Compra segura.","<ul>\n 	<li>Disponibles en Oro blanco y Oro Amarillo.</li>\n 	<li>Diamantes de 0.20 ct (o.10 ct cada uno).</li>\n 	<li>Hecho en Colombia con oro responsable y diamantes certificados.</li>\n</ul>",
2168,"Aretes trebol en oro blanco con diamantes - Talla Única, Oro Blanco",1,,,1700000
2169,"Aretes trebol en oro blanco con diamantes - Talla Única, Oro Amarillo",1,,,1800000
2408,"Anillo en oro amarillo con diamantes en ajuste de barra",1,"Anillo en oro amarillo con diamantes en ajuste de barra\n\n0.15 quilates de diamantes en total\n\nHecho en Colombia, materiales alta calidad y garantía mantenimiento.","Anillo en oro amarillo con diamantes en ajuste de barra\n\n0.15 quilates de diamantes en total\n\nHecho en Colombia con materiales de alta calidad y certificados.\n\nGarantía de por vida para mantenimiento y limpieza.\n\n&nbsp;\n\nPolítica de devoluciones:\n\nSi no está completamente satisfecho con su anillo de oro, aceptamos devoluciones dentro de los 30 días posteriores a la compra. El anillo debe estar en su estado original y sin usar. Para procesar una devolución, comuníquese con nuestro servicio al cliente para obtener más información sobre el proceso de devolución y el reembolso. Tenga en cuenta que los gastos de envío no son reembolsables. ver más detalles aquí.",
2409,"Anillo en oro amarillo con diamantes en ajuste de barra - 4.0",1,,,1850000
2410,"Anillo en oro amarillo con diamantes en ajuste de barra - 4.3",1,,,1850000
2411,"Anillo en oro amarillo con diamantes en ajuste de barra - 4.5",1,,,1850000
2412,"Anillo en oro amarillo con diamantes en ajuste de barra - 5.0",1,,,1850000
2413,"Anillo en oro amarillo con diamantes en ajuste de barra - 5.3",1,,,1850000
2414,"Anillo en oro amarillo con diamantes en ajuste de barra - 5.5",1,,,1850000
2415,"Anillo en oro amarillo con diamantes en ajuste de barra - 6.0",1,,,1850000
